Close1,Close2,Close3,Close4,Close5,Close6,Close7
0.0331961,0.0331621,0.0328762,0.0333189,0.0333791,0.0329671,0.0327892
0.0331621,0.0328762,0.0333189,0.0333791,0.0329671,0.0327892,0.0329743
0.0328762,0.0333189,0.0333791,0.0329671,0.0327892,0.0329743,0.0330879
0.0333189,0.0333791,0.0329671,0.0327892,0.0329743,0.0330879,0.0330551
0.0333791,0.0329671,0.0327892,0.0329743,0.0330879,0.0330551,0.0331832
0.0329671,0.0327892,0.0329743,0.0330879,0.0330551,0.0331832,0.0331307
0.0327892,0.0329743,0.0330879,0.0330551,0.0331832,0.0331307,0.0330062
0.0329743,0.0330879,0.0330551,0.0331832,0.0331307,0.0330062,0.0328687
0.0330879,0.0330551,0.0331832,0.0331307,0.0330062,0.0328687,0.0324495
0.0330551,0.0331832,0.0331307,0.0330062,0.0328687,0.0324495,0.0322712
0.0331832,0.0331307,0.0330062,0.0328687,0.0324495,0.0322712,0.032316
0.0331307,0.0330062,0.0328687,0.0324495,0.0322712,0.032316,0.032286
0.0330062,0.0328687,0.0324495,0.0322712,0.032316,0.032286,0.0320255
0.0328687,0.0324495,0.0322712,0.032316,0.032286,0.0320255,0.031984
0.0324495,0.0322712,0.032316,0.032286,0.0320255,0.031984,0.0318363
0.0322712,0.032316,0.032286,0.0320255,0.031984,0.0318363,0.031504
0.032316,0.032286,0.0320255,0.031984,0.0318363,0.031504,0.0303271
0.032286,0.0320255,0.031984,0.0318363,0.031504,0.0303271,0.029875
0.0320255,0.031984,0.0318363,0.031504,0.0303271,0.029875,0.0283012
0.031984,0.0318363,0.031504,0.0303271,0.029875,0.0283012,0.0268098
0.0318363,0.031504,0.0303271,0.029875,0.0283012,0.0268098,0.0278247
0.031504,0.0303271,0.029875,0.0283012,0.0268098,0.0278247,0.0280416
0.0303271,0.029875,0.0283012,0.0268098,0.0278247,0.0280416,0.0276166
0.029875,0.0283012,0.0268098,0.0278247,0.0280416,0.0276166,0.0260012
0.0283012,0.0268098,0.0278247,0.0280416,0.0276166,0.0260012,0.0265178
0.0268098,0.0278247,0.0280416,0.0276166,0.0260012,0.0265178,0.0261735
0.0278247,0.0280416,0.0276166,0.0260012,0.0265178,0.0261735,0.0266734
0.0280416,0.0276166,0.0260012,0.0265178,0.0261735,0.0266734,0.027155
0.0276166,0.0260012,0.0265178,0.0261735,0.0266734,0.027155,0.028116
0.0260012,0.0265178,0.0261735,0.0266734,0.027155,0.028116,0.027953
0.0265178,0.0261735,0.0266734,0.027155,0.028116,0.027953,0.0275495
0.0261735,0.0266734,0.027155,0.028116,0.027953,0.0275495,0.0278897
0.0266734,0.027155,0.028116,0.027953,0.0275495,0.0278897,0.028129
0.027155,0.028116,0.027953,0.0275495,0.0278897,0.028129,0.0276537
0.028116,0.027953,0.0275495,0.0278897,0.028129,0.0276537,0.0279442
0.027953,0.0275495,0.0278897,0.028129,0.0276537,0.0279442,0.028966
0.0275495,0.0278897,0.028129,0.0276537,0.0279442,0.028966,0.0294369
0.0278897,0.028129,0.0276537,0.0279442,0.028966,0.0294369,0.0295939
0.028129,0.0276537,0.0279442,0.028966,0.0294369,0.0295939,0.029763
0.0276537,0.0279442,0.028966,0.0294369,0.0295939,0.029763,0.0299246
0.0279442,0.028966,0.0294369,0.0295939,0.029763,0.0299246,0.0304385
0.028966,0.0294369,0.0295939,0.029763,0.0299246,0.0304385,0.0298133
0.0294369,0.0295939,0.029763,0.0299246,0.0304385,0.0298133,0.0301684
0.0295939,0.029763,0.0299246,0.0304385,0.0298133,0.0301684,0.0300186
0.029763,0.0299246,0.0304385,0.0298133,0.0301684,0.0300186,0.0306191
0.0299246,0.0304385,0.0298133,0.0301684,0.0300186,0.0306191,0.0304016
0.0304385,0.0298133,0.0301684,0.0300186,0.0306191,0.0304016,0.0302216
0.0298133,0.0301684,0.0300186,0.0306191,0.0304016,0.0302216,0.0300933
0.0301684,0.0300186,0.0306191,0.0304016,0.0302216,0.0300933,0.0295745
0.0300186,0.0306191,0.0304016,0.0302216,0.0300933,0.0295745,0.0298935
0.0306191,0.0304016,0.0302216,0.0300933,0.0295745,0.0298935,0.030498
0.0304016,0.0302216,0.0300933,0.0295745,0.0298935,0.030498,0.030526
0.0302216,0.0300933,0.0295745,0.0298935,0.030498,0.030526,0.0303701
0.0300933,0.0295745,0.0298935,0.030498,0.030526,0.0303701,0.0306889
0.0295745,0.0298935,0.030498,0.030526,0.0303701,0.0306889,0.0301394
0.0298935,0.030498,0.030526,0.0303701,0.0306889,0.0301394,0.0305997
0.030498,0.030526,0.0303701,0.0306889,0.0301394,0.0305997,0.0307967
0.030526,0.0303701,0.0306889,0.0301394,0.0305997,0.0307967,0.0309414
0.0303701,0.0306889,0.0301394,0.0305997,0.0307967,0.0309414,0.0307719
0.0306889,0.0301394,0.0305997,0.0307967,0.0309414,0.0307719,0.0311304
0.0301394,0.0305997,0.0307967,0.0309414,0.0307719,0.0311304,0.0318023
0.0305997,0.0307967,0.0309414,0.0307719,0.0311304,0.0318023,0.0328048
0.0307967,0.0309414,0.0307719,0.0311304,0.0318023,0.0328048,0.0323166
0.0309414,0.0307719,0.0311304,0.0318023,0.0328048,0.0323166,0.0324409
0.0307719,0.0311304,0.0318023,0.0328048,0.0323166,0.0324409,0.0325813
0.0311304,0.0318023,0.0328048,0.0323166,0.0324409,0.0325813,0.032522
0.0318023,0.0328048,0.0323166,0.0324409,0.0325813,0.032522,0.0332277
0.0328048,0.0323166,0.0324409,0.0325813,0.032522,0.0332277,0.0328757
0.0323166,0.0324409,0.0325813,0.032522,0.0332277,0.0328757,0.0329412
0.0324409,0.0325813,0.032522,0.0332277,0.0328757,0.0329412,0.0328756
0.0325813,0.032522,0.0332277,0.0328757,0.0329412,0.0328756,0.0327547
0.032522,0.0332277,0.0328757,0.0329412,0.0328756,0.0327547,0.0332028
0.0332277,0.0328757,0.0329412,0.0328756,0.0327547,0.0332028,0.0340964
0.0328757,0.0329412,0.0328756,0.0327547,0.0332028,0.0340964,0.0343157
0.0329412,0.0328756,0.0327547,0.0332028,0.0340964,0.0343157,0.0343637
0.0328756,0.0327547,0.0332028,0.0340964,0.0343157,0.0343637,0.0344289
0.0327547,0.0332028,0.0340964,0.0343157,0.0343637,0.0344289,0.0341913
0.0332028,0.0340964,0.0343157,0.0343637,0.0344289,0.0341913,0.0341215
0.0340964,0.0343157,0.0343637,0.0344289,0.0341913,0.0341215,0.0338859
0.0343157,0.0343637,0.0344289,0.0341913,0.0341215,0.0338859,0.033536
0.0343637,0.0344289,0.0341913,0.0341215,0.0338859,0.033536,0.0333588
0.0344289,0.0341913,0.0341215,0.0338859,0.033536,0.0333588,0.0326267
0.0341913,0.0341215,0.0338859,0.033536,0.0333588,0.0326267,0.0327164
0.0341215,0.0338859,0.033536,0.0333588,0.0326267,0.0327164,0.0323549
0.0338859,0.033536,0.0333588,0.0326267,0.0327164,0.0323549,0.0323297
0.033536,0.0333588,0.0326267,0.0327164,0.0323549,0.0323297,0.0317586
0.0333588,0.0326267,0.0327164,0.0323549,0.0323297,0.0317586,0.0313178
0.0326267,0.0327164,0.0323549,0.0323297,0.0317586,0.0313178,0.0318444
0.0327164,0.0323549,0.0323297,0.0317586,0.0313178,0.0318444,0.0326233
0.0323549,0.0323297,0.0317586,0.0313178,0.0318444,0.0326233,0.0326916
0.0323297,0.0317586,0.0313178,0.0318444,0.0326233,0.0326916,0.0330802
0.0317586,0.0313178,0.0318444,0.0326233,0.0326916,0.0330802,0.0337574
0.0313178,0.0318444,0.0326233,0.0326916,0.0330802,0.0337574,0.034018
0.0318444,0.0326233,0.0326916,0.0330802,0.0337574,0.034018,0.0343778
0.0326233,0.0326916,0.0330802,0.0337574,0.034018,0.0343778,0.0340089
0.0326916,0.0330802,0.0337574,0.034018,0.0343778,0.0340089,0.0338196
0.0330802,0.0337574,0.034018,0.0343778,0.0340089,0.0338196,0.0336288
0.0337574,0.034018,0.0343778,0.0340089,0.0338196,0.0336288,0.0340784
0.034018,0.0343778,0.0340089,0.0338196,0.0336288,0.0340784,0.0335252
0.0343778,0.0340089,0.0338196,0.0336288,0.0340784,0.0335252,0.033488
0.0340089,0.0338196,0.0336288,0.0340784,0.0335252,0.033488,0.0340115
0.0338196,0.0336288,0.0340784,0.0335252,0.033488,0.0340115,0.0337705
0.0336288,0.0340784,0.0335252,0.033488,0.0340115,0.0337705,0.0338229
0.0340784,0.0335252,0.033488,0.0340115,0.0337705,0.0338229,0.0336828
0.0335252,0.033488,0.0340115,0.0337705,0.0338229,0.0336828,0.0337307
0.033488,0.0340115,0.0337705,0.0338229,0.0336828,0.0337307,0.0335779
0.0340115,0.0337705,0.0338229,0.0336828,0.0337307,0.0335779,0.033323
0.0337705,0.0338229,0.0336828,0.0337307,0.0335779,0.033323,0.0331764
0.0338229,0.0336828,0.0337307,0.0335779,0.033323,0.0331764,0.0331328
0.0336828,0.0337307,0.0335779,0.033323,0.0331764,0.0331328,0.0329879
0.0337307,0.0335779,0.033323,0.0331764,0.0331328,0.0329879,0.0331103
0.0335779,0.033323,0.0331764,0.0331328,0.0329879,0.0331103,0.0333392
0.033323,0.0331764,0.0331328,0.0329879,0.0331103,0.0333392,0.0331701
0.0331764,0.0331328,0.0329879,0.0331103,0.0333392,0.0331701,0.0331173
0.0331328,0.0329879,0.0331103,0.0333392,0.0331701,0.0331173,0.0342739
0.0329879,0.0331103,0.0333392,0.0331701,0.0331173,0.0342739,0.0343694
0.0331103,0.0333392,0.0331701,0.0331173,0.0342739,0.0343694,0.0349392
0.0333392,0.0331701,0.0331173,0.0342739,0.0343694,0.0349392,0.0351545
0.0331701,0.0331173,0.0342739,0.0343694,0.0349392,0.0351545,0.0349768
0.0331173,0.0342739,0.0343694,0.0349392,0.0351545,0.0349768,0.0351987
0.0342739,0.0343694,0.0349392,0.0351545,0.0349768,0.0351987,0.0355706
0.0343694,0.0349392,0.0351545,0.0349768,0.0351987,0.0355706,0.0360202
0.0349392,0.0351545,0.0349768,0.0351987,0.0355706,0.0360202,0.0363393
0.0351545,0.0349768,0.0351987,0.0355706,0.0360202,0.0363393,0.0359761
0.0349768,0.0351987,0.0355706,0.0360202,0.0363393,0.0359761,0.0355821
0.0351987,0.0355706,0.0360202,0.0363393,0.0359761,0.0355821,0.0357046
0.0355706,0.0360202,0.0363393,0.0359761,0.0355821,0.0357046,0.0360408
0.0360202,0.0363393,0.0359761,0.0355821,0.0357046,0.0360408,0.0361351
0.0363393,0.0359761,0.0355821,0.0357046,0.0360408,0.0361351,0.0371274
0.0359761,0.0355821,0.0357046,0.0360408,0.0361351,0.0371274,0.0370566
0.0355821,0.0357046,0.0360408,0.0361351,0.0371274,0.0370566,0.0356231
0.0357046,0.0360408,0.0361351,0.0371274,0.0370566,0.0356231,0.0367875
0.0360408,0.0361351,0.0371274,0.0370566,0.0356231,0.0367875,0.0364258
0.0361351,0.0371274,0.0370566,0.0356231,0.0367875,0.0364258,0.036411
0.0371274,0.0370566,0.0356231,0.0367875,0.0364258,0.036411,0.0361444
0.0370566,0.0356231,0.0367875,0.0364258,0.036411,0.0361444,0.0369027
0.0356231,0.0367875,0.0364258,0.036411,0.0361444,0.0369027,0.0365677
0.0367875,0.0364258,0.036411,0.0361444,0.0369027,0.0365677,0.0360397
0.0364258,0.036411,0.0361444,0.0369027,0.0365677,0.0360397,0.035358
0.036411,0.0361444,0.0369027,0.0365677,0.0360397,0.035358,0.0356962
0.0361444,0.0369027,0.0365677,0.0360397,0.035358,0.0356962,0.0358083
0.0369027,0.0365677,0.0360397,0.035358,0.0356962,0.0358083,0.0361768
0.0365677,0.0360397,0.035358,0.0356962,0.0358083,0.0361768,0.0361328
0.0360397,0.035358,0.0356962,0.0358083,0.0361768,0.0361328,0.0356032
0.035358,0.0356962,0.0358083,0.0361768,0.0361328,0.0356032,0.0358132
0.0356962,0.0358083,0.0361768,0.0361328,0.0356032,0.0358132,0.0353626
0.0358083,0.0361768,0.0361328,0.0356032,0.0358132,0.0353626,0.0351611
0.0361768,0.0361328,0.0356032,0.0358132,0.0353626,0.0351611,0.0346629
0.0361328,0.0356032,0.0358132,0.0353626,0.0351611,0.0346629,0.0345908
0.0356032,0.0358132,0.0353626,0.0351611,0.0346629,0.0345908,0.0346935
0.0358132,0.0353626,0.0351611,0.0346629,0.0345908,0.0346935,0.0350018
0.0353626,0.0351611,0.0346629,0.0345908,0.0346935,0.0350018,0.0350579
0.0351611,0.0346629,0.0345908,0.0346935,0.0350018,0.0350579,0.0346299
0.0346629,0.0345908,0.0346935,0.0350018,0.0350579,0.0346299,0.0351255
0.0345908,0.0346935,0.0350018,0.0350579,0.0346299,0.0351255,0.0350057
0.0346935,0.0350018,0.0350579,0.0346299,0.0351255,0.0350057,0.0348017
0.0350018,0.0350579,0.0346299,0.0351255,0.0350057,0.0348017,0.0346333
0.0350579,0.0346299,0.0351255,0.0350057,0.0348017,0.0346333,0.0347959
0.0346299,0.0351255,0.0350057,0.0348017,0.0346333,0.0347959,0.0349767
0.0351255,0.0350057,0.0348017,0.0346333,0.0347959,0.0349767,0.035109
0.0350057,0.0348017,0.0346333,0.0347959,0.0349767,0.035109,0.0346151
0.0348017,0.0346333,0.0347959,0.0349767,0.035109,0.0346151,0.0341372
0.0346333,0.0347959,0.0349767,0.035109,0.0346151,0.0341372,0.0342182
0.0347959,0.0349767,0.035109,0.0346151,0.0341372,0.0342182,0.0342094
0.0349767,0.035109,0.0346151,0.0341372,0.0342182,0.0342094,0.033644
0.035109,0.0346151,0.0341372,0.0342182,0.0342094,0.033644,0.0339025
0.0346151,0.0341372,0.0342182,0.0342094,0.033644,0.0339025,0.0340382
0.0341372,0.0342182,0.0342094,0.033644,0.0339025,0.0340382,0.0341192
0.0342182,0.0342094,0.033644,0.0339025,0.0340382,0.0341192,0.0335964
0.0342094,0.033644,0.0339025,0.0340382,0.0341192,0.0335964,0.033717
0.033644,0.0339025,0.0340382,0.0341192,0.0335964,0.033717,0.0330121
0.0339025,0.0340382,0.0341192,0.0335964,0.033717,0.0330121,0.0333816
0.0340382,0.0341192,0.0335964,0.033717,0.0330121,0.0333816,0.0337256
0.0341192,0.0335964,0.033717,0.0330121,0.0333816,0.0337256,0.0338061
0.0335964,0.033717,0.0330121,0.0333816,0.0337256,0.0338061,0.0338435
0.033717,0.0330121,0.0333816,0.0337256,0.0338061,0.0338435,0.0342375
0.0330121,0.0333816,0.0337256,0.0338061,0.0338435,0.0342375,0.0343506
0.0333816,0.0337256,0.0338061,0.0338435,0.0342375,0.0343506,0.0346201
0.0337256,0.0338061,0.0338435,0.0342375,0.0343506,0.0346201,0.0343132
0.0338061,0.0338435,0.0342375,0.0343506,0.0346201,0.0343132,0.0344249
0.0338435,0.0342375,0.0343506,0.0346201,0.0343132,0.0344249,0.0342033
0.0342375,0.0343506,0.0346201,0.0343132,0.0344249,0.0342033,0.0339559
0.0343506,0.0346201,0.0343132,0.0344249,0.0342033,0.0339559,0.0335561
0.0346201,0.0343132,0.0344249,0.0342033,0.0339559,0.0335561,0.0333376
0.0343132,0.0344249,0.0342033,0.0339559,0.0335561,0.0333376,0.0328281
0.0344249,0.0342033,0.0339559,0.0335561,0.0333376,0.0328281,0.0318653
0.0342033,0.0339559,0.0335561,0.0333376,0.0328281,0.0318653,0.0317549
0.0339559,0.0335561,0.0333376,0.0328281,0.0318653,0.0317549,0.0311405
0.0335561,0.0333376,0.0328281,0.0318653,0.0317549,0.0311405,0.0325562
0.0333376,0.0328281,0.0318653,0.0317549,0.0311405,0.0325562,0.0324341
0.0328281,0.0318653,0.0317549,0.0311405,0.0325562,0.0324341,0.0314683
0.0318653,0.0317549,0.0311405,0.0325562,0.0324341,0.0314683,0.0316024
0.0317549,0.0311405,0.0325562,0.0324341,0.0314683,0.0316024,0.0313589
0.0311405,0.0325562,0.0324341,0.0314683,0.0316024,0.0313589,0.0312573
0.0325562,0.0324341,0.0314683,0.0316024,0.0313589,0.0312573,0.0316109
0.0324341,0.0314683,0.0316024,0.0313589,0.0312573,0.0316109,0.031916
0.0314683,0.0316024,0.0313589,0.0312573,0.0316109,0.031916,0.0325552
0.0316024,0.0313589,0.0312573,0.0316109,0.031916,0.0325552,0.0325931
0.0313589,0.0312573,0.0316109,0.031916,0.0325552,0.0325931,0.0321776
0.0312573,0.0316109,0.031916,0.0325552,0.0325931,0.0321776,0.0327949
0.0316109,0.031916,0.0325552,0.0325931,0.0321776,0.0327949,0.0336242
0.031916,0.0325552,0.0325931,0.0321776,0.0327949,0.0336242,0.0334441
0.0325552,0.0325931,0.0321776,0.0327949,0.0336242,0.0334441,0.0331116
0.0325931,0.0321776,0.0327949,0.0336242,0.0334441,0.0331116,0.0331207
0.0321776,0.0327949,0.0336242,0.0334441,0.0331116,0.0331207,0.033235
0.0327949,0.0336242,0.0334441,0.0331116,0.0331207,0.033235,0.0328454
0.0336242,0.0334441,0.0331116,0.0331207,0.033235,0.0328454,0.0324226
0.0334441,0.0331116,0.0331207,0.033235,0.0328454,0.0324226,0.0326402
0.0331116,0.0331207,0.033235,0.0328454,0.0324226,0.0326402,0.0324275
0.0331207,0.033235,0.0328454,0.0324226,0.0326402,0.0324275,0.0323162
0.033235,0.0328454,0.0324226,0.0326402,0.0324275,0.0323162,0.0321434
0.0328454,0.0324226,0.0326402,0.0324275,0.0323162,0.0321434,0.0318089
0.0324226,0.0326402,0.0324275,0.0323162,0.0321434,0.0318089,0.0321715
0.0326402,0.0324275,0.0323162,0.0321434,0.0318089,0.0321715,0.032447
0.0324275,0.0323162,0.0321434,0.0318089,0.0321715,0.032447,0.0328871
0.0323162,0.0321434,0.0318089,0.0321715,0.032447,0.0328871,0.0328504
0.0321434,0.0318089,0.0321715,0.032447,0.0328871,0.0328504,0.0331019
0.0318089,0.0321715,0.032447,0.0328871,0.0328504,0.0331019,0.0331677
0.0321715,0.032447,0.0328871,0.0328504,0.0331019,0.0331677,0.0333061
0.032447,0.0328871,0.0328504,0.0331019,0.0331677,0.0333061,0.0335766
0.0328871,0.0328504,0.0331019,0.0331677,0.0333061,0.0335766,0.0335858
0.0328504,0.0331019,0.0331677,0.0333061,0.0335766,0.0335858,0.0333236
0.0331019,0.0331677,0.0333061,0.0335766,0.0335858,0.0333236,0.0329056
0.0331677,0.0333061,0.0335766,0.0335858,0.0333236,0.0329056,0.0330583
0.0333061,0.0335766,0.0335858,0.0333236,0.0329056,0.0330583,0.0327871
0.0335766,0.0335858,0.0333236,0.0329056,0.0330583,0.0327871,0.0322918
0.0335858,0.0333236,0.0329056,0.0330583,0.0327871,0.0322918,0.0321607
0.0333236,0.0329056,0.0330583,0.0327871,0.0322918,0.0321607,0.0324574
0.0329056,0.0330583,0.0327871,0.0322918,0.0321607,0.0324574,0.0323027
0.0330583,0.0327871,0.0322918,0.0321607,0.0324574,0.0323027,0.0315334
0.0327871,0.0322918,0.0321607,0.0324574,0.0323027,0.0315334,0.0317693
0.0322918,0.0321607,0.0324574,0.0323027,0.0315334,0.0317693,0.0310748
0.0321607,0.0324574,0.0323027,0.0315334,0.0317693,0.0310748,0.0309496
0.0324574,0.0323027,0.0315334,0.0317693,0.0310748,0.0309496,0.0302435
0.0323027,0.0315334,0.0317693,0.0310748,0.0309496,0.0302435,0.0303006
0.0315334,0.0317693,0.0310748,0.0309496,0.0302435,0.0303006,0.0299091
0.0317693,0.0310748,0.0309496,0.0302435,0.0303006,0.0299091,0.0298765
0.0310748,0.0309496,0.0302435,0.0303006,0.0299091,0.0298765,0.0297581
0.0309496,0.0302435,0.0303006,0.0299091,0.0298765,0.0297581,0.0298501
0.0302435,0.0303006,0.0299091,0.0298765,0.0297581,0.0298501,0.0301135
0.0303006,0.0299091,0.0298765,0.0297581,0.0298501,0.0301135,0.0302326
0.0299091,0.0298765,0.0297581,0.0298501,0.0301135,0.0302326,0.0300948
0.0298765,0.0297581,0.0298501,0.0301135,0.0302326,0.0300948,0.0295009
0.0297581,0.0298501,0.0301135,0.0302326,0.0300948,0.0295009,0.0297634
0.0298501,0.0301135,0.0302326,0.0300948,0.0295009,0.0297634,0.0300785
0.0301135,0.0302326,0.0300948,0.0295009,0.0297634,0.0300785,0.030364
0.0302326,0.0300948,0.0295009,0.0297634,0.0300785,0.030364,0.030207
0.0300948,0.0295009,0.0297634,0.0300785,0.030364,0.030207,0.030659
0.0295009,0.0297634,0.0300785,0.030364,0.030207,0.030659,0.0306404
0.0297634,0.0300785,0.030364,0.030207,0.030659,0.0306404,0.0308958
0.0300785,0.030364,0.030207,0.030659,0.0306404,0.0308958,0.0308438
0.030364,0.030207,0.030659,0.0306404,0.0308958,0.0308438,0.030807
0.030207,0.030659,0.0306404,0.0308958,0.0308438,0.030807,0.0311918
0.030659,0.0306404,0.0308958,0.0308438,0.030807,0.0311918,0.031236
0.0306404,0.0308958,0.0308438,0.030807,0.0311918,0.031236,0.0309785
0.0308958,0.0308438,0.030807,0.0311918,0.031236,0.0309785,0.0309938
0.0308438,0.030807,0.0311918,0.031236,0.0309785,0.0309938,0.0311416
0.030807,0.0311918,0.031236,0.0309785,0.0309938,0.0311416,0.0318123
0.0311918,0.031236,0.0309785,0.0309938,0.0311416,0.0318123,0.0318726
0.031236,0.0309785,0.0309938,0.0311416,0.0318123,0.0318726,0.0315977
0.0309785,0.0309938,0.0311416,0.0318123,0.0318726,0.0315977,0.0317335
0.0309938,0.0311416,0.0318123,0.0318726,0.0315977,0.0317335,0.0318147
0.0311416,0.0318123,0.0318726,0.0315977,0.0317335,0.0318147,0.0314111
0.0318123,0.0318726,0.0315977,0.0317335,0.0318147,0.0314111,0.0308947
0.0318726,0.0315977,0.0317335,0.0318147,0.0314111,0.0308947,0.0312566
0.0315977,0.0317335,0.0318147,0.0314111,0.0308947,0.0312566,0.0313134
0.0317335,0.0318147,0.0314111,0.0308947,0.0312566,0.0313134,0.0309894
0.0318147,0.0314111,0.0308947,0.0312566,0.0313134,0.0309894,0.0307601
0.0314111,0.0308947,0.0312566,0.0313134,0.0309894,0.0307601,0.031039
0.0308947,0.0312566,0.0313134,0.0309894,0.0307601,0.031039,0.0306978
0.0312566,0.0313134,0.0309894,0.0307601,0.031039,0.0306978,0.030403
0.0313134,0.0309894,0.0307601,0.031039,0.0306978,0.030403,0.0302435
0.0309894,0.0307601,0.031039,0.0306978,0.030403,0.0302435,0.0302128
0.0307601,0.031039,0.0306978,0.030403,0.0302435,0.0302128,0.0302225
0.031039,0.0306978,0.030403,0.0302435,0.0302128,0.0302225,0.0302108
0.0306978,0.030403,0.0302435,0.0302128,0.0302225,0.0302108,0.0301469
0.030403,0.0302435,0.0302128,0.0302225,0.0302108,0.0301469,0.0303726
0.0302435,0.0302128,0.0302225,0.0302108,0.0301469,0.0303726,0.0299136
0.0302128,0.0302225,0.0302108,0.0301469,0.0303726,0.0299136,0.0295966
0.0302225,0.0302108,0.0301469,0.0303726,0.0299136,0.0295966,0.0293806
0.0302108,0.0301469,0.0303726,0.0299136,0.0295966,0.0293806,0.0293051
0.0301469,0.0303726,0.0299136,0.0295966,0.0293806,0.0293051,0.0295278
0.0303726,0.0299136,0.0295966,0.0293806,0.0293051,0.0295278,0.0297335
0.0299136,0.0295966,0.0293806,0.0293051,0.0295278,0.0297335,0.0295689
0.0295966,0.0293806,0.0293051,0.0295278,0.0297335,0.0295689,0.0296949
0.0293806,0.0293051,0.0295278,0.0297335,0.0295689,0.0296949,0.0299577
0.0293051,0.0295278,0.0297335,0.0295689,0.0296949,0.0299577,0.0300339
0.0295278,0.0297335,0.0295689,0.0296949,0.0299577,0.0300339,0.0299499
0.0297335,0.0295689,0.0296949,0.0299577,0.0300339,0.0299499,0.0300614
0.0295689,0.0296949,0.0299577,0.0300339,0.0299499,0.0300614,0.0300976
0.0296949,0.0299577,0.0300339,0.0299499,0.0300614,0.0300976,0.0299801
0.0299577,0.0300339,0.0299499,0.0300614,0.0300976,0.0299801,0.0296597
0.0300339,0.0299499,0.0300614,0.0300976,0.0299801,0.0296597,0.0294896
0.0299499,0.0300614,0.0300976,0.0299801,0.0296597,0.0294896,0.0290805
0.0300614,0.0300976,0.0299801,0.0296597,0.0294896,0.0290805,0.0287553
0.0300976,0.0299801,0.0296597,0.0294896,0.0290805,0.0287553,0.0283441
0.0299801,0.0296597,0.0294896,0.0290805,0.0287553,0.0283441,0.0288523
0.0296597,0.0294896,0.0290805,0.0287553,0.0283441,0.0288523,0.0288859
0.0294896,0.0290805,0.0287553,0.0283441,0.0288523,0.0288859,0.0294932
0.0290805,0.0287553,0.0283441,0.0288523,0.0288859,0.0294932,0.0295058
0.0287553,0.0283441,0.0288523,0.0288859,0.0294932,0.0295058,0.0298758
0.0283441,0.0288523,0.0288859,0.0294932,0.0295058,0.0298758,0.0298239
0.0288523,0.0288859,0.0294932,0.0295058,0.0298758,0.0298239,0.0297526
0.0288859,0.0294932,0.0295058,0.0298758,0.0298239,0.0297526,0.0295684
0.0294932,0.0295058,0.0298758,0.0298239,0.0297526,0.0295684,0.0294804
0.0295058,0.0298758,0.0298239,0.0297526,0.0295684,0.0294804,0.0296124
0.0298758,0.0298239,0.0297526,0.0295684,0.0294804,0.0296124,0.0296066
0.0298239,0.0297526,0.0295684,0.0294804,0.0296124,0.0296066,0.0298656
0.0297526,0.0295684,0.0294804,0.0296124,0.0296066,0.0298656,0.0303391
0.0295684,0.0294804,0.0296124,0.0296066,0.0298656,0.0303391,0.0305716
0.0294804,0.0296124,0.0296066,0.0298656,0.0303391,0.0305716,0.0307548
0.0296124,0.0296066,0.0298656,0.0303391,0.0305716,0.0307548,0.0310136
